"ID","Date","Total Loss"
"2073","2015-02-12 00:00:00","100500"
"2074","2010-08-22 00:00:00","80000"
"2075","2011-07-20 00:00:00","0"
"2076","2005-03-09 00:00:00","1400"
"2077","2014-03-17 00:00:00","30000"
"2078","2010-02-17 00:00:00","0"
"2079","2006-04-14 00:00:00","16850"
"2080","2014-06-25 00:00:00","2500"
"2081","2016-12-30 00:00:00","2600"
"2082","2011-09-27 00:00:00","3400"
"2083","2009-11-09 00:00:00","203700"
"2084","2012-08-07 00:00:00","1100"
"2085","2012-01-05 00:00:00","0"
"2086","2015-09-17 00:00:00","90000"
"2087","2008-06-09 00:00:00","105500"
"2088","2008-11-25 00:00:00","11500"
"2089","2010-01-17 00:00:00","6300"
"2090","2016-03-04 00:00:00","2000"
"2091","2008-03-01 00:00:00","5000"
"2092","2015-06-09 00:00:00","14500"
"2093","2010-04-27 00:00:00","67000"
"2094","2007-01-08 00:00:00","0"
"2095","2014-04-17 00:00:00","12000"
"2096","2010-05-14 00:00:00","5000"
"2097","2010-08-05 00:00:00","5900"
"2098","2015-11-08 00:00:00","0"
"2099","2011-04-11 00:00:00","14000"
"2100","2015-08-17 00:00:00","22800"
"2101","2016-07-14 00:00:00","5000"
"2102","2007-10-21 00:00:00","13050"
"2103","2008-09-17 00:00:00","91000"
"2104","2013-02-26 00:00:00","1000"
"2105","2013-09-29 00:00:00","1200"
"2106","2006-08-09 00:00:00","44500"
"2107","2005-12-03 00:00:00","2950"
"2108","2011-03-08 00:00:00","14200"
"2109","2006-06-07 00:00:00","78100"
"2110","2013-12-21 00:00:00","100"
"2111","2013-01-23 00:00:00","12000"
"2112","2008-06-26 00:00:00","0"
"2113","2014-04-03 00:00:00","4900"
"2114","2012-08-24 00:00:00","16500"
"2115","2011-12-19 00:00:00","19000"
"2116","2008-12-29 00:00:00","47700"
"2117","2005-05-17 00:00:00","26100"
"2118","2005-08-25 00:00:00","550"
"2119","2012-12-02 00:00:00","30000"
"2120","2011-09-10 00:00:00","0"
"2121","2015-05-06 00:00:00","1000"
"2122","2007-02-11 00:00:00","1000"
"2123","2007-07-13 00:00:00","39200"
"2124","2005-03-26 00:00:00","66000"
"2125","2009-10-23 00:00:00","20000"
"2126","2014-10-20 00:00:00","2000"
"2127","2007-04-04 00:00:00","0"
"2128","2012-05-16 00:00:00","5300"
"2129","2010-01-31 00:00:00","0"
"2130","2014-07-12 00:00:00","120800"
"2131","2008-12-26 00:00:00","0"
"2132","2012-11-18 00:00:00","0"
"2133","2007-06-06 00:00:00","6200"
"2134","2008-01-29 00:00:00","1500"
"2135","2013-05-03 00:00:00","10000"
"2136","2006-12-22 00:00:00","158500"
"2137","2014-03-31 00:00:00","17402"
"2138","2010-05-31 00:00:00","28000"
"2139","2010-07-19 00:00:00","8500"
"2140","2006-11-03 00:00:00","50000"
"2141","2013-06-21 00:00:00","43520"
"2142","2008-03-18 00:00:00","120000"
"2143","2015-06-26 00:00:00","0"
"2144","2013-03-15 00:00:00","50"
"2145","2012-07-21 00:00:00","24500"
"2146","2005-06-03 00:00:00","1000"
"2147","2009-10-06 00:00:00","38000"
"2148","2012-09-10 00:00:00","8200"
"2149","2005-04-15 00:00:00","23000"
"2150","2009-08-18 00:00:00","0"
"2151","2012-06-02 00:00:00","10200"
"2152","2009-11-26 00:00:00","300"
"2153","2016-04-25 00:00:00","8500"
"2154","2015-03-01 00:00:00","21300"
"2155","2005-02-23 00:00:00","150"
"2156","2007-06-26 00:00:00","30000"
"2157","2014-11-21 00:00:00","5000"
"2158","2008-11-05 00:00:00","6000"
"2159","2007-07-27 00:00:00","0"
"2160","2016-08-03 00:00:00","8500"
"2161","2014-10-03 00:00:00","11000"
"2162","2007-04-18 00:00:00","4000"
"2163","2015-01-11 00:00:00","2600"
"2164","2011-03-11 00:00:00","5"
"2165","2007-10-04 00:00:00","2200"
"2166","2012-08-10 00:00:00","1500"
"2167","2011-06-19 00:00:00","209250"
"2168","2016-01-30 00:00:00","5200"
"2169","2011-07-03 00:00:00","16800"
"2170","2015-05-26 00:00:00","0"
"2171","2010-10-27 00:00:00","0"
"2172","2007-09-14 00:00:00","0"
"2173","2016-11-11 00:00:00","19000"
"2174","2010-04-10 00:00:00","7000"
"2175","2016-08-17 00:00:00","0"
"2176","2009-05-10 00:00:00","200"
"2177","2005-01-05 00:00:00","100"
"2178","2005-09-11 00:00:00","52500"
"2179","2010-01-14 00:00:00","505500"
"2180","2012-10-29 00:00:00","91000"
"2181","2014-01-27 00:00:00","51000"
"2182","2005-10-30 00:00:00","1500"
"2183","2009-03-22 00:00:00","30300"
"2184","2008-12-12 00:00:00","8300"
"2185","2006-02-07 00:00:00","0"
"2186","2006-05-18 00:00:00","5000"
"2187","2008-09-03 00:00:00","250530"
"2188","2015-12-12 00:00:00","5010"
"2189","2010-12-15 00:00:00","400"
"2190","2006-08-26 00:00:00","2000"
"2191","2015-09-03 00:00:00","0"
"2192","2011-05-13 00:00:00","33000"
"2193","2015-10-22 00:00:00","18000"
"2194","2011-03-25 00:00:00","2000"
"2195","2011-02-04 00:00:00","16700"
"2196","2006-04-17 00:00:00","189500"
"2197","2007-03-15 00:00:00","10700"
"2198","2012-08-27 00:00:00","35000"
"2199","2008-04-21 00:00:00","0"
"2200","2009-03-19 00:00:00","8000"
"2201","2013-07-25 00:00:00","112200"
"2202","2009-01-30 00:00:00","30000"
"2203","2005-07-07 00:00:00","113200"
"2204","2016-05-09 00:00:00","18200"
"2205","2009-12-28 00:00:00","226750"
"2206","2006-06-04 00:00:00","3000"
"2207","2016-01-13 00:00:00","0"
"2208","2015-06-12 00:00:00","500"
"2209","2008-11-22 00:00:00","295500"
"2210","2007-12-26 00:00:00","15000"
"2211","2015-04-04 00:00:00","7000"
"2212","2014-05-07 00:00:00","34920"
"2213","2011-09-07 00:00:00","7000"
"2214","2010-10-10 00:00:00","0"
"2215","2014-01-10 00:00:00","26500"
"2216","2010-08-02 00:00:00","12000"
"2217","2012-03-11 00:00:00","1200"
"2218","2005-03-12 00:00:00","0"
"2219","2012-06-19 00:00:00","30000"
"2220","2015-10-07 00:00:00","61500"
"2221","2010-04-24 00:00:00","20100"
"2222","2012-02-23 00:00:00","25900"
"2223","2006-02-24 00:00:00","1000"
"2224","2006-08-12 00:00:00","11000"
"2225","2005-01-02 00:00:00","4600"
"2226","2011-11-15 00:00:00","1500"
"2227","2013-10-02 00:00:00","0"
"2228","2008-01-12 00:00:00","67800"
"2229","2006-11-20 00:00:00","3000"
"2230","2011-01-18 00:00:00","0"
"2231","2011-09-24 00:00:00","0"
"2232","2016-04-22 00:00:00","0"
"2233","2015-03-04 00:00:00","59000"
"2234","2006-05-04 00:00:00","1350"
"2235","2007-04-01 00:00:00","0"
"2236","2013-04-16 00:00:00","0"
"2237","2009-03-02 00:00:00","5000"
"2238","2013-08-11 00:00:00","0"
"2239","2015-09-20 00:00:00","16600"
"2240","2011-05-30 00:00:00","0"
"2241","2015-06-29 00:00:00","38500"
"2242","2010-07-02 00:00:00","1000"
"2243","2009-02-16 00:00:00","2500"
"2244","2016-05-26 00:00:00","56000"
"2245","2006-07-26 00:00:00","3600"
"2246","2012-12-05 00:00:00","6500"
"2247","2008-08-14 00:00:00","3400"
"2248","2013-11-02 00:00:00","49125"
"2249","2006-01-21 00:00:00","2400"
"2250","2009-09-04 00:00:00","3500"
"2251","2016-07-17 00:00:00","121000"
"2252","2014-12-08 00:00:00","75000"
"2253","2010-05-11 00:00:00","0"
"2254","2015-03-18 00:00:00","186355"
"2255","2013-12-24 00:00:00","15000"
"2256","2009-05-27 00:00:00","18000"
"2257","2007-12-09 00:00:00","0"
"2258","2007-07-10 00:00:00","56000"
"2259","2005-03-29 00:00:00","29750"
"2260","2012-02-06 00:00:00","10000"
"2261","2014-08-30 00:00:00","0"
"2262","2016-10-25 00:00:00","7000"
"2263","2007-10-18 00:00:00","37000"
"2264","2012-03-28 00:00:00","42000"
"2265","2008-07-13 00:00:00","68500"
"2266","2006-07-09 00:00:00","26500"
"2267","2013-10-16 00:00:00","0"
"2268","2010-11-13 00:00:00","2000"
"2269","2011-01-01 00:00:00","0"
"2270","2011-06-16 00:00:00","31500"
"2271","2016-11-28 00:00:00","103311"
"2272","2011-04-28 00:00:00","1000"
"2273","2010-02-03 00:00:00","67000"
"2274","2007-10-01 00:00:00","0"
"2275","2011-08-24 00:00:00","500"
"2276","2014-07-29 00:00:00","5600"
"2277","2011-10-14 00:00:00","500"
"2278","2006-05-01 00:00:00","22000"
"2279","2006-03-13 00:00:00","254300"
"2280","2016-02-16 00:00:00","1500"
"2281","2016-04-05 00:00:00","7800"
"2282","2015-05-09 00:00:00","45000"
"2283","2008-11-08 00:00:00","1100"
"2284","2005-08-08 00:00:00","51750"
"2285","2012-11-15 00:00:00","16850"
"2286","2016-10-08 00:00:00","62330"
"2287","2009-06-13 00:00:00","13500"
"2288","2014-09-16 00:00:00","0"
"2289","2008-01-09 00:00:00","0"
"2290","2014-04-20 00:00:00","2050"
"2291","2014-06-08 00:00:00","5850"
"2292","2011-02-19 00:00:00","76000"
"2293","2005-06-20 00:00:00","140020"
"2294","2016-11-08 00:00:00","25700"
"2295","2009-08-01 00:00:00","59450"
"2296","2011-05-24 00:00:00","500"
"2297","2015-03-27 00:00:00","33500"
"2298","2016-03-30 00:00:00","2650"
"2299","2015-02-06 00:00:00","0"
"2300","2007-03-23 00:00:00","3000"
"2301","2011-10-06 00:00:00","13000"
"2302","2007-11-13 00:00:00","1650"
"2303","2007-03-09 00:00:00","2450"
"2304","2012-06-11 00:00:00","200"
"2305","2013-10-10 00:00:00","0"
"2306","2014-06-16 00:00:00","2750"
"2307","2013-02-15 00:00:00","30000"
"2308","2010-12-26 00:00:00","55000"
"2309","2015-12-01 00:00:00","0"
"2310","2005-09-20 00:00:00","77000"
"2311","2009-05-01 00:00:00","0"
"2312","2006-05-27 00:00:00","3100"
"2313","2013-11-28 00:00:00","7000"
"2314","2012-12-28 00:00:00","1700"
"2315","2013-09-03 00:00:00","1000"
"2316","2008-08-25 00:00:00","151000"
"2317","2005-11-10 00:00:00","2000"
"2318","2009-03-11 00:00:00","14000"
"2319","2009-06-19 00:00:00","4000"
"2320","2005-08-02 00:00:00","0"
"2321","2014-04-26 00:00:00","29000"
"2322","2009-09-27 00:00:00","2500"
"2323","2012-08-01 00:00:00","0"
"2324","2014-08-04 00:00:00","5200"
"2325","2010-01-05 00:00:00","0"
"2326","2012-04-23 00:00:00","2000"
"2327","2007-09-25 00:00:00","18100"
"2328","2008-01-01 00:00:00","500"
"2329","2007-08-05 00:00:00","0"
"2330","2007-06-17 00:00:00","22000"
"2331","2014-11-12 00:00:00","0"
"2332","2012-01-14 00:00:00","0"
"2333","2007-06-18 00:00:00","1200"
"2334","2015-08-23 00:00:00","12750"
"2335","2014-09-25 00:00:00","8000"
"2336","2008-05-15 00:00:00","15500"
"2337","2005-11-25 00:00:00","117000"
"2338","2016-06-02 00:00:00","35000"
"2339","2005-07-31 00:00:00","1000"
"2340","2011-12-11 00:00:00","0"
"2341","2012-11-07 00:00:00","93000"
"2342","2014-05-31 00:00:00","8500"
"2343","2015-04-28 00:00:00","45420"
"2344","2009-02-25 00:00:00","1400"
"2345","2010-01-23 00:00:00","0"
"2346","2007-10-13 00:00:00","213500"
"2347","2008-09-09 00:00:00","2500"
"2348","2007-04-10 00:00:00","50020"
"2349","2011-06-25 00:00:00","14500"
"2350","2005-02-12 00:00:00","4000"
"2351","2006-05-13 00:00:00","8000"
"2352","2010-07-28 00:00:00","3500"
"2353","2016-02-08 00:00:00","5000"
"2354","2005-05-23 00:00:00","68825"
"2355","2012-04-04 00:00:00","4000"
"2356","2013-05-12 00:00:00","10650"
"2357","2008-10-31 00:00:00","0"
"2358","2015-10-31 00:00:00","200"
"2359","2012-07-13 00:00:00","87650"
"2360","2009-10-15 00:00:00","0"
"2361","2006-03-20 00:00:00","1530"
"2362","2011-09-02 00:00:00","29300"
"2363","2013-12-13 00:00:00","30000"
"2364","2010-07-11 00:00:00","14350"
"2365","2008-02-05 00:00:00","0"
"2366","2014-03-23 00:00:00","2101"
"2367","2015-05-15 00:00:00","5250"
"2368","2010-04-02 00:00:00","6300"
"2369","2006-12-14 00:00:00","5750"
"2370","2005-08-17 00:00:00","0"
"2371","2016-07-26 00:00:00","0"
"2372","2009-12-23 00:00:00","0"
"2373","2010-03-16 00:00:00","1000"
"2374","2010-11-20 00:00:00","8000"
"2375","2007-06-01 00:00:00","119400"
"2376","2015-08-06 00:00:00","0"
"2377","2012-10-07 00:00:00","87000"
"2378","2008-04-28 00:00:00","0"
"2379","2014-09-08 00:00:00","11500"
"2380","2016-09-10 00:00:00","20000"
"2381","2016-12-05 00:00:00","0"
"2382","2014-02-20 00:00:00","0"
"2383","2015-01-18 00:00:00","50"
"2384","2009-06-05 00:00:00","42700"
"2385","2006-12-31 00:00:00","22000"
"2386","2011-07-30 00:00:00","107250"
"2387","2006-04-26 00:00:00","5050"
"2388","2008-08-09 00:00:00","650"
"2389","2014-04-09 00:00:00","1150"
"2390","2015-11-17 00:00:00","88000"
"2391","2013-08-03 00:00:00","2000"
"2392","2013-12-30 00:00:00","100"
"2393","2016-02-25 00:00:00","0"
"2394","2011-09-16 00:00:00","3000"
"2395","2006-09-22 00:00:00","3450500"
"2396","2008-11-17 00:00:00","3200"
"2397","2011-06-08 00:00:00","11205"
"2398","2013-01-15 00:00:00","0"
"2399","2013-04-25 00:00:00","2000"
"2400","2011-02-28 00:00:00","2500"
"2401","2006-01-16 00:00:00","30"
"2402","2008-02-22 00:00:00","87500"
"2403","2015-06-01 00:00:00","0"
"2404","2010-12-07 00:00:00","6000"
"2405","2016-07-09 00:00:00","2000"
"2406","2016-12-22 00:00:00","5100"
"2407","2010-06-24 00:00:00","500"
"2408","2016-11-03 00:00:00","3000"
"2409","2008-12-04 00:00:00","82200"
"2410","2013-04-08 00:00:00","8500"
"2411","2008-01-04 00:00:00","0"
"2412","2005-03-21 00:00:00","5000"
"2413","2016-03-11 00:00:00","3000"
"2414","2016-01-22 00:00:00","108100"
"2415","2011-11-07 00:00:00","10700"
"2416","2012-08-16 00:00:00","11700"
"2417","2011-09-19 00:00:00","0"
"2418","2005-05-09 00:00:00","1000"
"2419","2012-10-04 00:00:00","0"
"2420","2007-09-06 00:00:00","1700"
"2421","2013-02-18 00:00:00","5000"
"2422","2012-06-26 00:00:00","15600"
"2423","2014-07-01 00:00:00","350"
"2424","2007-03-24 00:00:00","500"
"2425","2007-12-15 00:00:00","0"
"2426","2010-10-19 00:00:00","12"
"2427","2006-04-09 00:00:00","12850"
"2428","2013-07-17 00:00:00","3000"
"2429","2007-07-02 00:00:00","24680"
"2430","2007-08-20 00:00:00","20000"
"2431","2005-07-14 00:00:00","1000"
"2432","2009-05-16 00:00:00","0"
"2433","2012-10-21 00:00:00","500"
"2434","2015-02-07 00:00:00","10000"
"2435","2007-02-03 00:00:00","2000"
"2436","2007-05-12 00:00:00","50"
"2437","2016-03-31 00:00:00","6100"
"2438","2005-09-03 00:00:00","4600"
"2439","2013-01-29 00:00:00","36270"
"2440","2005-10-22 00:00:00","500"
"2441","2011-05-25 00:00:00","0"
"2442","2006-01-30 00:00:00","6500"
"2443","2011-05-05 00:00:00","6500"
"2444","2010-08-29 00:00:00","10000"
"2445","2007-09-26 00:00:00","18800"
"2446","2007-11-14 00:00:00","300"
"2447","2009-03-14 00:00:00","20500"
"2448","2015-02-21 00:00:00","500"
"2449","2013-09-04 00:00:00","1700"
"2450","2009-02-05 00:00:00","1500"
"2451","2016-06-19 00:00:00","0"
"2452","2011-03-17 00:00:00","2000"
"2453","2015-10-14 00:00:00","44500"
"2454","2012-11-10 00:00:00","55000"
"2455","2015-12-04 00:00:00","10500"
"2456","2008-06-01 00:00:00","7800"
"2457","2008-07-20 00:00:00","116700"
"2458","2012-12-29 00:00:00","900"
"2459","2016-05-01 00:00:00","550"
"2460","2005-03-01 00:00:00","1000"
"2461","2009-09-28 00:00:00","5000"
"2462","2009-01-22 00:00:00","0"
"2463","2016-08-09 00:00:00","11500"
"2464","2009-05-02 00:00:00","17000"
"2465","2009-06-20 00:00:00","0"
"2466","2016-09-27 00:00:00","8500"
"2467","2013-11-29 00:00:00","600"
"2468","2015-04-11 00:00:00","25500"
"2469","2009-08-10 00:00:00","2000"
"2470","2010-04-16 00:00:00","9000"
"2471","2014-11-13 00:00:00","2500"
"2472","2014-03-09 00:00:00","0"
"2473","2014-08-05 00:00:00","10100"
"2474","2010-01-06 00:00:00","0"
"2475","2014-06-17 00:00:00","16000"
"2476","2007-12-01 00:00:00","70000"
"2477","2014-04-12 00:00:00","0"
"2478","2008-10-28 00:00:00","0"
"2479","2015-03-10 00:00:00","0"
"2480","2005-06-12 00:00:00","26000"
"2481","2006-01-13 00:00:00","9500"
"2482","2012-05-25 00:00:00","30000"
"2483","2005-02-15 00:00:00","10835"
"2484","2006-05-10 00:00:00","1500"
"2485","2007-02-18 00:00:00","4500"
"2486","2013-06-30 00:00:00","40200"
"2487","2012-08-02 00:00:00","35000"
"2488","2010-09-15 00:00:00","0"
"2489","2011-08-13 00:00:00","212330"
"2490","2013-10-25 00:00:00","5906"
"2491","2006-07-18 00:00:00","47025"
"2492","2015-08-26 00:00:00","7500"
"2493","2010-03-13 00:00:00","0"
"2494","2011-10-21 00:00:00","91000"
"2495","2012-01-29 00:00:00","1600"
"2496","2015-05-18 00:00:00","0"
"2497","2015-09-12 00:00:00","0"
"2498","2009-12-03 00:00:00","145500"
"2499","2010-03-30 00:00:00","8525"
"2500","2008-03-27 00:00:00","0"
"2501","2013-12-16 00:00:00","31200"
"2502","2016-03-28 00:00:00","0"
"2503","2010-07-08 00:00:00","38000"
"2504","2013-09-07 00:00:00","0"
"2505","2011-12-08 00:00:00","1430"
"2506","2012-07-16 00:00:00","24500"
"2507","2006-10-26 00:00:00","25450"
"2508","2006-04-23 00:00:00","1000"
"2509","2005-05-26 00:00:00","1000"
"2510","2016-10-17 00:00:00","4000"
"2511","2014-03-26 00:00:00","5200"
"2512","2008-03-10 00:00:00","9000"
"2513","2016-09-13 00:00:00","1000"
"2514","2013-01-12 00:00:00","1000"
"2515","2006-11-12 00:00:00","16160"
"2516","2005-01-29 00:00:00","56030"
"2517","2011-06-11 00:00:00","10000"
"2518","2005-10-05 00:00:00","810"
"2519","2012-05-08 00:00:00","90000"
"2520","2012-02-15 00:00:00","1000"
"2521","2007-05-29 00:00:00","230000"
"2522","2007-08-23 00:00:00","0"
"2523","2009-07-24 00:00:00","2250"
"2524","2014-11-30 00:00:00","0"
"2525","2014-01-02 00:00:00","3100"
"2526","2016-07-23 00:00:00","4500"
"2527","2009-04-15 00:00:00","1200"
"2528","2012-11-27 00:00:00","0"
"2529","2006-08-04 00:00:00","252500"
"2530","2010-05-06 00:00:00","0"
"2531","2016-04-14 00:00:00","33000"
"2532","2010-10-02 00:00:00","42000"
"2533","2008-06-18 00:00:00","116000"
"2534","2015-05-01 00:00:00","50000"
"2535","2009-02-22 00:00:00","38300"
"2536","2016-01-05 00:00:00","0"
"2537","2013-09-21 00:00:00","0"
"2538","2006-08-01 00:00:00","2300"
"2539","2015-08-09 00:00:00","450"
"2540","2008-11-14 00:00:00","0"
"2541","2011-01-10 00:00:00","31100"
"2542","2013-06-13 00:00:00","6200"
"2543","2014-12-17 00:00:00","23500"
"2544","2007-09-09 00:00:00","1500"
"2545","2009-01-19 00:00:00","0"
"2546","2008-08-06 00:00:00","600"
"2547","2014-07-04 00:00:00","22770"
"2548","2011-05-22 00:00:00","8500"
"2549","2010-01-09 00:00:00","2000"
"2550","2008-12-01 00:00:00","9000"
"2551","2007-09-11 00:00:00","9000"
"2552","2014-08-18 00:00:00","100"
"2553","2005-10-27 00:00:00","21500"
"2554","2013-02-03 00:00:00","0"
"2555","2013-10-22 00:00:00","59100"
"2556","2009-03-25 00:00:00","0"
"2557","2005-06-06 00:00:00","1000"
"2558","2014-03-14 00:00:00","45000"
"2559","2009-08-15 00:00:00","35000"
"2560","2011-05-04 00:00:00","14500"
"2561","2015-07-25 00:00:00","42500"
"2562","2012-09-13 00:00:00","500"
"2563","2006-05-15 00:00:00","7100"
"2564","2015-12-15 00:00:00","21000"
"2565","2010-12-12 00:00:00","45000"
"2566","2008-09-06 00:00:00","0"
"2567","2014-09-30 00:00:00","0"
"2568","2012-02-26 00:00:00","12000"
"2569","2010-06-09 00:00:00","4600"
"2570","2016-06-18 00:00:00","12500"
"2571","2015-05-29 00:00:00","100"
"2572","2010-03-01 00:00:00","0"
"2573","2006-04-02 00:00:00","1500"
"2574","2016-01-27 00:00:00","64196"
"2575","2016-09-26 00:00:00","5000"
"2576","2010-10-30 00:00:00","5800"
"2577","2011-06-30 00:00:00","3000"
"2578","2005-04-24 00:00:00","141600"
"2579","2015-09-06 00:00:00","4200"
"2580","2011-02-07 00:00:00","0"
"2581","2011-03-22 00:00:00","25000"
"2582","2015-10-19 00:00:00","2000"
"2583","2005-01-14 00:00:00","0"
"2584","2005-09-14 00:00:00","140000"
"2585","2009-05-07 00:00:00","300"
"2586","2016-11-20 00:00:00","5000"
"2587","2005-12-23 00:00:00","25000"
"2588","2010-07-22 00:00:00","26200"
"2589","2009-01-27 00:00:00","65000"
"2590","2016-05-06 00:00:00","200950"
"2591","2010-03-10 00:00:00","2500"
"2592","2009-04-12 00:00:00","27500"
"2593","2016-07-20 00:00:00","65005"
"2594","2007-09-20 00:00:00","35000"
"2595","2010-02-15 00:00:00","34000"
"2596","2011-01-13 00:00:00","6000"
"2597","2006-10-23 00:00:00","99000"
"2598","2011-11-18 00:00:00","4000"
"2599","2006-11-15 00:00:00","3500"
"2600","2010-12-21 00:00:00","16200"
"2601","2013-07-03 00:00:00","2000"
"2602","2005-07-08 00:00:00","7100"
"2603","2012-08-05 00:00:00","53050"
"2604","2012-08-28 00:00:00","15000"
"2605","2005-06-15 00:00:00","25700"
"2606","2012-05-22 00:00:00","0"
"2607","2006-01-10 00:00:00","8500"
"2608","2006-02-02 00:00:00","58400"
"2609","2007-01-06 00:00:00","0"
"2610","2014-04-15 00:00:00","600"
"2611","2011-07-18 00:00:00","57000"
"2612","2014-01-28 00:00:00","7900"
"2613","2014-05-08 00:00:00","46260"
"2614","2014-01-05 00:00:00","0"
"2615","2011-08-10 00:00:00","0"
"2616","2008-06-30 00:00:00","100"
"2617","2009-11-07 00:00:00","19500"
"2618","2008-09-15 00:00:00","169200"
"2619","2015-10-08 00:00:00","3350"
"2620","2008-06-07 00:00:00","16700"
"2621","2015-09-15 00:00:00","100"
"2622","2016-01-16 00:00:00","1500"
"2623","2009-11-30 00:00:00","7000"
"2624","2008-10-08 00:00:00","15560"
"2625","2011-04-23 00:00:00","0"
"2626","2012-12-06 00:00:00","0"
"2627","2010-06-18 00:00:00","20000"
"2628","2015-06-30 00:00:00","11000"
"2629","2009-07-21 00:00:00","6250"
"2630","2014-08-25 00:00:00","4500"
"2631","2013-01-09 00:00:00","0"
"2632","2005-10-02 00:00:00","26000"
"2633","2013-09-27 00:00:00","1000"
"2634","2012-02-12 00:00:00","53500"
"2635","2012-02-01 00:00:00","96000"
"2636","2007-07-05 00:00:00","150400"
"2637","2011-03-06 00:00:00","7550"
"2638","2006-08-07 00:00:00","3530"
"2639","2006-04-20 00:00:00","1850"
"2640","2015-03-13 00:00:00","300000"
"2641","2013-03-02 00:00:00","1000"
"2642","2007-12-04 00:00:00","28400"
"2643","2005-03-30 00:00:00","7200"
"2644","2013-06-10 00:00:00","0"
"2645","2014-12-03 00:00:00","0"
"2646","2008-11-11 00:00:00","0"
"2647","2006-06-11 00:00:00","10"
"2648","2010-10-05 00:00:00","8800"
"2649","2013-09-18 00:00:00","0"
"2650","2016-01-02 00:00:00","19220"
"2651","2015-06-21 00:00:00","2000"
"2652","2016-04-11 00:00:00","3000"
"2653","2010-06-27 00:00:00","0"
"2654","2008-03-13 00:00:00","0"
"2655","2009-01-02 00:00:00","7000"
"2656","2014-10-07 00:00:00","0"
"2657","2005-08-11 00:00:00","1600"
"2658","2015-03-22 00:00:00","16200"
"2659","2012-09-08 00:00:00","0"
"2660","2014-01-19 00:00:00","17650"
"2661","2006-10-12 00:00:00","2000"
"2662","2006-05-22 00:00:00","2200"
"2663","2015-02-27 00:00:00","1100"
"2664","2015-08-12 00:00:00","10000"
"2665","2012-04-18 00:00:00","0"
"2666","2005-01-09 00:00:00","6200"
"2667","2009-10-29 00:00:00","6000"
"2668","2010-02-04 00:00:00","0"
"2669","2015-07-20 00:00:00","2000"
"2670","2007-03-04 00:00:00","500"
"2671","2011-07-07 00:00:00","3500"
"2672","2010-01-12 00:00:00","220"
"2673","2014-06-11 00:00:00","1000"
"2674","2011-10-15 00:00:00","0"
"2675","2009-01-16 00:00:00","1646540"
"2676","2008-12-24 00:00:00","1000"
"2677","2009-04-26 00:00:00","33900"
"2678","2016-08-21 00:00:00","5150"
"2679","2009-06-08 00:00:00","2000"
"2680","2007-07-25 00:00:00","500"
"2681","2016-11-29 00:00:00","3000"
"2682","2005-05-03 00:00:00","37000"
"2683","2007-04-16 00:00:00","58000"
"2684","2014-07-24 00:00:00","10000"
"2685","2015-06-07 00:00:00","5015"
"2686","2010-11-08 00:00:00","45200"
"2687","2012-01-09 00:00:00","0"
"2688","2007-06-12 00:00:00","800"
"2689","2012-05-31 00:00:00","0"
"2690","2013-10-11 00:00:00","2600"
"2691","2007-11-02 00:00:00","50"
"2692","2006-07-04 00:00:00","117800"
"2693","2006-08-30 00:00:00","64000"
"2694","2014-03-03 00:00:00","43000"
"2695","2005-09-23 00:00:00","6000"
"2696","2010-04-22 00:00:00","0"
"2697","2006-11-24 00:00:00","4000"
"2698","2012-12-17 00:00:00","100"
"2699","2015-10-28 00:00:00","32700"
"2700","2008-08-26 00:00:00","1000"
"2701","2010-06-04 00:00:00","4500"
"2702","2005-11-05 00:00:00","6000"
"2703","2012-06-14 00:00:00","16000"
"2704","2005-03-07 00:00:00","76300"
"2705","2016-10-03 00:00:00","0"
"2706","2010-09-12 00:00:00","1100"
"2707","2012-03-06 00:00:00","78500"
"2708","2006-03-28 00:00:00","1600"
"2709","2012-07-27 00:00:00","2000"
"2710","2007-04-30 00:00:00","9575"
"2711","2011-11-27 00:00:00","0"
"2712","2005-04-19 00:00:00","6250"
"2713","2011-08-19 00:00:00","0"
"2714","2007-01-20 00:00:00","71000"
"2715","2010-02-24 00:00:00","400"
"2716","2005-07-28 00:00:00","38000"
"2717","2016-02-05 00:00:00","12400"
"2718","2010-08-23 00:00:00","0"
"2719","2009-09-25 00:00:00","0"
"2720","2008-03-04 00:00:00","5000"
"2721","2010-07-31 00:00:00","2500"
"2722","2011-06-28 00:00:00","10500"
"2723","2007-04-07 00:00:00","2000"
"2724","2016-11-15 00:00:00","15000"
"2725","2014-05-28 00:00:00","77025"
"2726","2015-04-25 00:00:00","18500"
"2727","2008-01-16 00:00:00","2000"
"2728","2008-12-13 00:00:00","28200"
"2729","2016-02-28 00:00:00","23700"
"2730","2008-11-20 00:00:00","55000"
"2731","2015-04-02 00:00:00","25000"
"2732","2009-10-18 00:00:00","1000"
"2733","2006-10-03 00:00:00","2550"
"2734","2013-08-15 00:00:00","0"
"2735","2011-12-31 00:00:00","7000"
"2736","2013-10-31 00:00:00","2500"
"2737","2008-05-18 00:00:00","0"
"2738","2016-04-20 00:00:00","2050"
"2739","2012-01-23 00:00:00","59500"
"2740","2013-11-23 00:00:00","500"
"2741","2006-09-10 00:00:00","0"
"2742","2013-07-23 00:00:00","11500"
"2743","2005-01-23 00:00:00","160400"
"2744","2012-02-21 00:00:00","0"
"2745","2006-06-02 00:00:00","100"
"2746","2012-03-15 00:00:00","2100"
